Subject,Predicate,Object
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/abstract,"Армянский эмират (также Арминия или Арминийа; араб. إمارة ارمينيا‎, арм. Արմինիա ամիրայություն կամ Հայաստանի կուսակալություն) — одна из двух наместничеств (провинций) Арабского халифата в Закавказье, существовавшая с 701 по 884 годы.Официально провинция Арминия была учреждена в 701 году, при халифе Абдул-Малик ибн Мерване. Aрабы объединили области, завоёванныe в Закавказье, в одну провинцию с центром в Двинe, бывшей столице сначала Великой Армении, а затем Персидской Армении. Позже в 780 году основная резиденция арабских наместников была перенесена в Барду(Партав, Берда’а), бывшую столицу Кавказской Албании, которая стала действовать в качестве второй столицы наместничества. Город Барда становится основным центром и авангардом арабской администрации.В состав эмиратa входили, как собственно армянские земли так и Восточная Грузия(Иверия) и Арран(Кавказская Албания,Агванк,Алуанк,Ран, ал-Ран) c Баб аль-Абваб (Дербент).С 701 по 711 годы в эмират так же входила Лазика(Эгриси).Языком межнационального общения народов аль-Арминийи был персидский."
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Dvin_(ancient_city)
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/dissolutionYear,0884
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/foundingYear,0654
http://dbpedia.org/resource/Arminiya,http://xmlns.com/foaf/0.1/name,Armenia
http://dbpedia.org/resource/Arminiya,http://xmlns.com/foaf/0.1/name,Arminiya
http://dbpedia.org/resource/Arminiya,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Marzbanate.svg
http://dbpedia.org/resource/Arminiya,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Arminiya
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Marzbanate.svg?width=300
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_disestablished_in_the_9th_century
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_established_in_the_7th_century
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_emirates
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Umayyad_Caliphate
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Arminiya
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Subdivisions_of_the_Abbasid_Caliphate
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_in_medieval_Anatolia
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_principalities
http://dbpedia.org/resource/Arminiya,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:885_disestablishments
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/wikiPageID,11619232
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/wikiPageRevisionID,703705928
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/wikiPageExternalLink,https://archive.org/stream/historyofarmenia00morg#page/139/mode/1up
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/wikiPageExternalLink,http://rbedrosian.com/Ref/Aeba/aebatoc.html
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/wikiPageExternalLink,http://openlibrary.org/books/OL5788153M/The_history_of_the_Armenian_people_from_the_remotest_times_to_the_present_day
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/ontology/wikiPageExternalLink,https://books.google.com/books?id=bFh-ASmKksYC
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Dvin_(ancient_city)
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/property/commonName,Armenia
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/property/conventionalLongName,Arminiya
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/property/yearEnd,884
http://dbpedia.org/resource/Arminiya,http://dbpedia.org/property/yearStart,654
http://dbpedia.org/resource/Arminiya,http://purl.org/voc/vrank#hasRank,_:b22
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q486972
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q6256
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Country
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Place
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Place
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Location
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://umbel.org/umbel/rc/Country
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/AdministrativeDistrict108491826
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Country108544813
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/District108552138
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Location100027167
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Object100002684
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/PhysicalEntity100001930
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Region108630985
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoGeoEntity
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoLegalActorGeo
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerCountriesInAfrica
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesDisestablishedIn1902
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesEstablishedIn1690
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesOfPre-colonialAfrica
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#label,Aro Confederacy
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#label,Confederación Aro
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#label,Confederatie van de Aro
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#label,Конфедерация Аро
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#label,Confederação Aro
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#comment,"The Aro Confederacy (1690–1902) was a political union orchestrated by the Igbo subgroup, the Aro people, centered in Arochukwu in present-day southeastern Nigeria. Their influence and presence was all over Eastern Nigeria, lower Middle Belt, and parts of present-day Cameroon and Equatorial Guinea during the 18th and 19th centuries. The Arochukwu Kingdom was an economical, political, and an oracular center as it was home of the powerful Ibini Ukpabi oracle, High Priests, the Aro King Eze Aro, and central council (Okpankpo)."
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#comment,"A Confederação Aro (1690–1902) foi uma união política orquestrada pelo subgrupo Igbo, os Aros, centrado em Arochukwu na atual sudeste da Nigéria. A sua influência e presença estava do outro lado oriental da Nigéria em partes do Delta do Níger e do Sul Igala durante os séculos 18 e 19. Alega-se que sua influência se estendeu através de partes do atual Camarões e Guiné Equatorial. O reino Arochukwu foi um centro econômico, político e oracular, como era a casa do poderoso oráculo Ibini Ukpabi, sumos sacerdotes, do rei Aro Eze Aro, e conselho central (Okpokpo )."
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#comment,"La Confederación Aro (1690-1902) fue una unión política realizada por el subgrupo igbo de los aros que tuvo la capital en Arochukwu, al sudeste del actual Nigeria, en Igboland. Se mantuvo durante los siglos XVIII y XIX e influenció el este del actual Nigeria y la zona del Delta del Níger. Su influencia se extendió por otras zonas de los actuales Camerún y Guinea Ecuatorial. El reino de Arochukwu fue un centro económico, político y religioso.La Confederación Aro se vio implicada de manera activa en el Comercio de esclavos."
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#comment,De Confederatie van de Aro was een politieke unie van een slavenstaat die geleid werd door de Aro. Het land bevond zich in het zuidwesten van het huidige Nigeria en ook in kleine delen van Kameroen en Equatoriaal-Guinea.Nadat de Duitsers Kameroen koloniseerden in 1884 en de Spanjaarden Equatoriaal-Guinea in 1900 werd het gebied van de Aro kleiner. De Britten koloniseerden Nigeria rond 1901 en de Aro vielen de stad Obegu aan. De Britten reageerden door de hoofdstad Arochukwu aan te vallen waarop de Confederatie ophield te bestaan.
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2000/01/rdf-schema#comment,"Конфедерация Аро (1690—1902) — это политический союз, организованный клановой группы народности игбо — племена Аро, главным образом вокруг Арочукву (или Аро-Чукву) в современной Юго-Восточной Нигерии. Влияние этого государственного образования распространялось на регионы Восточной Нигерии, включая дельту реки Нигер и южной части региона Игала в XVIII и XIX веках. Также Аро утверждали, что их влияние распространялось на часть современного Камеруна и Экваториальной Гвинеи."
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://rdf.freebase.com/ns/m.09ynzj
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q761370
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Confederación_Aro
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/Confederatie_van_de_Aro
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Confederação_Aro
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q761370
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Aro_Confederacy
http://dbpedia.org/resource/Aro_Confederacy,http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Aro_Confederacy?oldid=705969067
http://dbpedia.org/resource/Aro_Confederacy,http://dbpedia.org/ontology/abstract,"La Confederación Aro (1690-1902) fue una unión política realizada por el subgrupo igbo de los aros que tuvo la capital en Arochukwu, al sudeste del actual Nigeria, en Igboland. Se mantuvo durante los siglos XVIII y XIX e influenció el este del actual Nigeria y la zona del Delta del Níger. Su influencia se extendió por otras zonas de los actuales Camerún y Guinea Ecuatorial. El reino de Arochukwu fue un centro económico, político y religioso. La Confederación Aro se vio implicada de manera activa en el Comercio de esclavos."
http://dbpedia.org/resource/Aro_Confederacy,http://dbpedia.org/ontology/abstract,"The Aro Confederacy (1690–1902) was a political union orchestrated by the Igbo subgroup, the Aro people, centered in Arochukwu in present-day southeastern Nigeria. Their influence and presence was all over Eastern Nigeria, lower Middle Belt, and parts of present-day Cameroon and Equatorial Guinea during the 18th and 19th centuries. The Arochukwu Kingdom was an economical, political, and an oracular center as it was home of the powerful Ibini Ukpabi oracle, High Priests, the Aro King Eze Aro, and central council (Okpankpo)."
http://dbpedia.org/resource/Aro_Confederacy,http://dbpedia.org/ontology/abstract,De Confederatie van de Aro was een politieke unie van een slavenstaat die geleid werd door de Aro. Het land bevond zich in het zuidwesten van het huidige Nigeria en ook in kleine delen van Kameroen en Equatoriaal-Guinea. Nadat de Duitsers Kameroen koloniseerden in 1884 en de Spanjaarden Equatoriaal-Guinea in 1900 werd het gebied van de Aro kleiner. De Britten koloniseerden Nigeria rond 1901 en de Aro vielen de stad Obegu aan. De Britten reageerden door de hoofdstad Arochukwu aan te vallen waarop de Confederatie ophield te bestaan.
